21,2011,0.491888858,0.508111142
22,2011,0.488982887,0.511017113
23,2011,0.489360885,0.510639115
24,2011,0.484118044,0.515881956
25,2011,0.484133588,0.515866412
26,2011,0.490632496,0.509367504
27,2011,0.496554623,0.503445377
28,2011,0.485879635,0.514120365
29,2011,0.489973287,0.510026713
30,2011,0.502131486,0.497868514
31,2011,0.496841874,0.503158126
32,2011,0.504245589,0.495754411
33,2011,0.493746724,0.506253276
34,2011,0.487250263,0.512749737
35,2011,0.494474855,0.505525145
36,2011,0.484322278,0.515677722
37,2011,0.486924419,0.513075581
38,2011,0.506625397,0.493374603
39,2011,0.488479835,0.511520165
40,2011,0.494966232,0.505033768
41,2011,0.494619463,0.505380537
42,2011,0.487795546,0.512204454
44,2011,0.48385582,0.51614418
45,2011,0.486632511,0.513367489
46,2011,0.501586443,0.498413557
47,2011,0.487232177,0.512767823
48,2011,0.495922144,0.504077856
49,2011,0.502355324,0.497644676
50,2011,0.492559662,0.507440338
51,2011,0.491125237,0.508874763
53,2011,0.498994739,0.501005261
54,2011,0.493317994,0.506682006
55,2011,0.496371995,0.503628005
56,2011,0.509690274,0.490309726
1,2012,0.484896473,0.515103527
2,2012,0.521415548,0.478584452
4,2012,0.49693864,0.50306136
5,2012,0.491143322,0.508856678
6,2012,0.496779426,0.503220574
8,2012,0.501776968,0.498223032
9,2012,0.487252258,0.512747742
10,2012,0.484159886,0.515840114
11,2012,0.47319224,0.52680776
12,2012,0.488742877,0.511257123
13,2012,0.488717713,0.511282287
15,2012,0.504068882,0.495931118
16,2012,0.50037917,0.49962083
17,2012,0.490549888,0.509450112
18,2012,0.492288645,0.507711355
19,2012,0.495977321,0.504022679
20,2012,0.497419582,0.502580418
21,2012,0.492206508,0.507793492
22,2012,0.489103846,0.510896154
23,2012,0.489263822,0.510736178
24,2012,0.484474489,0.515525511
25,2012,0.484453852,0.515546148
26,2012,0.490889783,0.509110217
27,2012,0.496595278,0.503404722
28,2012,0.48615385,0.51384615
29,2012,0.490060298,0.509939702
30,2012,0.502137464,0.497862536
31,2012,0.49692291,0.50307709
32,2012,0.503784237,0.496215763
33,2012,0.493528707,0.506471293
34,2012,0.487498535,0.512501465
35,2012,0.494932347,0.505067653
36,2012,0.484784879,0.515215121
37,2012,0.487114776,0.512885224
38,2012,0.509048674,0.490951326
39,2012,0.488882902,0.511117098
40,2012,0.495018023,0.504981977
41,2012,0.49459356,0.50540644
42,2012,0.488254895,0.511745105
44,2012,0.483875258,0.516124742
45,2012,0.486566676,0.513433324
46,2012,0.502294776,0.497705224
47,2012,0.48759639,0.51240361
48,2012,0.496341057,0.503658943
49,2012,0.502702093,0.497297907
50,2012,0.49267893,0.50732107
51,2012,0.491476699,0.508523301
53,2012,0.498803203,0.501196797
54,2012,0.493525068,0.506474932
55,2012,0.496428402,0.503571598
56,2012,0.510195132,0.489804868
1,2013,0.484815254,0.515184746
2,2013,0.52512482,0.47487518
4,2013,0.496781536,0.503218464
5,2013,0.491144447,0.508855553
6,2013,0.496660738,0.503339262
8,2013,0.502042835,0.497957165
9,2013,0.487564251,0.512435749
10,2013,0.483766374,0.516233626
11,2013,0.474086866,0.525913134
12,2013,0.488811019,0.511188981
13,2013,0.4882658,0.5117342
15,2013,0.505470242,0.494529758
16,2013,0.500607313,0.499392687
17,2013,0.490737014,0.509262986
18,2013,0.492438796,0.507561204
19,2013,0.496293261,0.503706739
20,2013,0.498204814,0.501795186
21,2013,0.49222574,0.50777426
22,2013,0.489168735,0.510831265
23,2013,0.489602635,0.510397365
24,2013,0.484627119,0.515372881
25,2013,0.484608147,0.515391853
26,2013,0.491024473,0.508975527
27,2013,0.496705127,0.503294873
28,2013,0.486106906,0.513893094
29,2013,0.490337088,0.509662912
30,2013,0.502099789,0.497900211
31,2013,0.497481232,0.502518768
32,2013,0.503077205,0.496922795
33,2013,0.493707924,0.506292076
34,2013,0.48778399,0.51221601
35,2013,0.495140388,0.504859612
36,2013,0.484920246,0.515079754
37,2013,0.487291039,0.512708961
38,2013,0.511490529,0.488509471
39,2013,0.489164324,0.510835676
40,2013,0.495114087,0.504885913
41,2013,0.494516643,0.505483357
42,2013,0.488764207,0.511235793
44,2013,0.484347143,0.515652857
45,2013,0.486255768,0.513744232
46,2013,0.502560585,0.497439415
47,2013,0.487338603,0.512661397
48,2013,0.496332195,0.503667805
49,2013,0.502717561,0.497282439
50,2013,0.492863581,0.507136419
51,2013,0.491790729,0.508209271
53,2013,0.499481053,0.500518947
54,2013,0.493708172,0.506291828
55,2013,0.496548553,0.503451447
56,2013,0.509883869,0.490116131
1,2014,0.484591526,0.515408474
2,2014,0.525694554,0.474305446
4,2014,0.496747374,0.503252626
5,2014,0.491279406,0.508720594
6,2014,0.49658924,0.50341076
8,2014,0.502469442,0.497530558
9,2014,0.487825012,0.512174988
10,2014,0.483841627,0.516158373
11,2014,0.474432116,0.525567884
12,2014,0.488771972,0.511228028
13,2014,0.487948859,0.512051141
15,2014,0.50585991,0.49414009
16,2014,0.500773342,0.499226658
17,2014,0.490729921,0.509270079
18,2014,0.492574719,0.507425281
19,2014,0.496614878,0.503385122
20,2014,0.498396878,0.501603122
21,2014,0.492393604,0.507606396
22,2014,0.489053216,0.510946784
23,2014,0.489644678,0.510355322
24,2014,0.484642027,0.515357973
25,2014,0.484896392,0.515103608
26,2014,0.491273807,0.508726193
27,2014,0.496968119,0.503031881
28,2014,0.485810829,0.514189171
29,2014,0.490505211,0.509494789
30,2014,0.502279746,0.497720254
31,2014,0.497933301,0.502066699
32,2014,0.502551338,0.497448662
33,2014,0.49401762,0.50598238
34,2014,0.488013716,0.511986284
35,2014,0.495251183,0.504748817
36,2014,0.485219835,0.514780165
37,2014,0.487189314,0.512810686
38,2014,0.51254662,0.48745338
39,2014,0.489450769,0.510549231
40,2014,0.49513222,0.50486778
41,2014,0.494705734,0.505294266
42,2014,0.489068177,0.510931823
44,2014,0.484624796,0.515375204
45,2014,0.48616715,0.51383285
46,2014,0.503194538,0.496805462
47,2014,0.487403945,0.512596055
48,2014,0.496435317,0.503564683
49,2014,0.502820006,0.497179994
50,2014,0.492926478,0.507073522
51,2014,0.491845046,0.508154954
53,2014,0.499882462,0.500117538
54,2014,0.493921071,0.506078929
55,2014,0.49665223,0.50334777
56,2014,0.510212222,0.489787778
